Type,Product,Started Date,Completed Date,Description,Amount,Fee,Currency,State,Balance
Transfer,Deposit,2024-05-29 19:05:58,2024-05-29 19:05:58,From RON Savings account,-100,0,RON,COMPLETED,3301.21
Transfer,Deposit,2024-05-29 20:10:44,2024-05-29 20:10:45,From RON Savings account,-100,0,RON,COMPLETED,3201.21
Transfer,Deposit,2024-05-29 20:10:54,2024-05-29 20:10:54,Savings Vault topup,200,0,RON,COMPLETED,3401.21
Interest,Deposit,2024-05-30 4:00:00,2024-05-30 7:50:45,"Net interest paid to ""Savings account"" for May 30, 2024",0.23,0.03,RON,COMPLETED,3401.41
Transfer,Deposit,2024-05-30 21:37:46,2024-05-30 21:37:46,From RON Savings account,-50,0,RON,COMPLETED,3351.41
Transfer,Deposit,2024-05-30 23:07:05,2024-05-30 23:07:05,Savings Vault topup,49,0,RON,COMPLETED,3400.41
Interest,Deposit,2024-05-31 4:00:00,2024-05-31 6:36:14,"Net interest paid to ""Savings account"" for May 31, 2024",0.24,0.04,RON,COMPLETED,3400.61
Transfer,Deposit,2024-05-31 11:41:22,2024-05-31 11:41:22,From RON Savings account,-100,0,RON,COMPLETED,3300.61
Transfer,Deposit,2024-05-31 21:40:13,2024-05-31 21:40:13,From RON Savings account,-150,0,RON,COMPLETED,3150.61
Interest,Deposit,2024-06-01 4:00:00,2024-06-01 6:43:09,"Net interest paid to ""Savings account"" for Jun 1, 2024",0.21,0.03,RON,COMPLETED,3150.79
Transfer,Deposit,2024-06-01 10:02:48,2024-06-01 10:02:48,Savings Vault topup,100,0,RON,COMPLETED,3250.79
Transfer,Deposit,2024-06-01 20:36:24,2024-06-01 20:36:24,From RON Savings account,-50,0,RON,COMPLETED,3200.79
Interest,Deposit,2024-06-02 4:00:00,2024-06-02 7:38:56,"Net interest paid to ""Savings account"" for Jun 2, 2024",0.22,0.03,RON,COMPLETED,3200.98
Interest,Deposit,2024-06-03 4:00:00,2024-06-03 7:48:07,"Net interest paid to ""Savings account"" for Jun 3, 2024",0.22,0.03,RON,COMPLETED,3201.17
Transfer,Deposit,2024-06-03 11:04:04,2024-06-03 11:04:04,From RON Savings account,-50,0,RON,COMPLETED,3151.17
Transfer,Deposit,2024-06-03 16:16:31,2024-06-03 16:16:31,From RON Savings account,-450,0,RON,COMPLETED,2701.17
Transfer,Deposit,2024-06-03 16:47:38,2024-06-03 16:47:38,Savings Vault topup,500,0,RON,COMPLETED,3201.17
Interest,Deposit,2024-06-04 4:00:00,2024-06-04 6:54:19,"Net interest paid to ""Savings account"" for Jun 4, 2024",0.22,0.03,RON,COMPLETED,3201.36
Transfer,Deposit,2024-06-04 13:54:03,2024-06-04 13:54:03,From RON Savings account,-1000,0,RON,COMPLETED,2201.36
Transfer,Deposit,2024-06-04 14:56:03,2024-06-04 14:56:03,From RON Savings account,-725,0,RON,COMPLETED,1476.36
Transfer,Deposit,2024-06-04 15:15:50,2024-06-04 15:15:50,Savings Vault topup,775,0,RON,COMPLETED,2251.36
Transfer,Deposit,2024-06-04 16:24:38,2024-06-04 16:24:38,Savings Vault topup,299,0,RON,COMPLETED,2550.36
Interest,Deposit,2024-06-05 4:00:00,2024-06-05 7:14:28,"Net interest paid to ""Savings account"" for Jun 5, 2024",0.17,0.03,RON,COMPLETED,2550.5
Transfer,Deposit,2024-06-05 12:56:19,2024-06-05 12:56:20,From RON Savings account,-150,0,RON,COMPLETED,2400.5
Transfer,Deposit,2024-06-05 12:57:11,2024-06-05 12:57:11,From RON Savings account,-150,0,RON,COMPLETED,2250.5
Transfer,Deposit,2024-06-05 21:07:49,2024-06-05 21:07:49,Savings Vault topup,250,0,RON,COMPLETED,2500.5
Interest,Deposit,2024-06-06 4:00:00,2024-06-06 6:55:25,"Net interest paid to ""Savings account"" for Jun 6, 2024",0.17,0.03,RON,COMPLETED,2500.64
Interest,Deposit,2024-06-07 4:00:00,2024-06-07 7:20:24,"Net interest paid to ""Savings account"" for Jun 7, 2024",0.17,0.03,RON,COMPLETED,2500.78
Transfer,Deposit,2024-06-07 13:25:15,2024-06-07 13:25:15,From RON Savings account,-150,0,RON,COMPLETED,2350.78
Transfer,Deposit,2024-06-07 15:36:00,2024-06-07 15:36:00,From RON Savings account,-50,0,RON,COMPLETED,2300.78
Transfer,Deposit,2024-06-07 19:54:56,2024-06-07 19:54:56,From RON Savings account,-150,0,RON,COMPLETED,2150.78
Interest,Deposit,2024-06-08 4:00:00,2024-06-08 7:21:16,"Net interest paid to ""Savings account"" for Jun 8, 2024",0.15,0.02,RON,COMPLETED,2150.91
Interest,Deposit,2024-06-09 4:00:00,2024-06-09 6:51:11,"Net interest paid to ""Savings account"" for Jun 9, 2024",0.15,0.02,RON,COMPLETED,2151.04
Transfer,Deposit,2024-06-09 18:53:20,2024-06-09 18:53:20,From RON Savings account,-6,0,RON,COMPLETED,2145.04
Transfer,Deposit,2024-06-09 18:53:37,2024-06-09 18:53:37,Savings Vault topup,5,0,RON,COMPLETED,2150.04
Interest,Deposit,2024-06-10 4:00:00,2024-06-10 6:24:56,"Net interest paid to ""Savings account"" for Jun 10, 2024",0.14,0.02,RON,COMPLETED,2150.16
Transfer,Deposit,2024-06-10 13:32:22,2024-06-10 13:32:22,From RON Savings account,-30,0,RON,COMPLETED,2120.16
Interest,Deposit,2024-06-11 4:00:00,2024-06-11 7:08:46,"Net interest paid to ""Savings account"" for Jun 11, 2024",0.15,0.02,RON,COMPLETED,2120.29
Transfer,Deposit,2024-06-11 16:22:17,2024-06-11 16:22:17,Savings Vault topup,30,0,RON,COMPLETED,2150.29
Interest,Deposit,2024-06-12 4:00:00,2024-06-12 13:00:31,"Net interest paid to ""Savings account"" for Jun 12, 2024",0.15,0.02,RON,COMPLETED,2150.42
Interest,Deposit,2024-06-13 4:00:00,2024-06-13 7:01:08,"Net interest paid to ""Savings account"" for Jun 13, 2024",0.14,0.02,RON,COMPLETED,2150.54
Transfer,Deposit,2024-06-13 12:49:35,2024-06-13 12:49:36,From RON Savings account,-150,0,RON,COMPLETED,2000.54
Interest,Deposit,2024-06-14 4:00:00,2024-06-14 6:55:23,"Net interest paid to ""Savings account"" for Jun 14, 2024",0.14,0.02,RON,COMPLETED,2000.66
Transfer,Deposit,2024-06-14 19:03:52,2024-06-14 19:03:52,Savings Vault topup,100,0,RON,COMPLETED,2100.66
Interest,Deposit,2024-06-15 4:00:00,2024-06-15 7:03:59,"Net interest paid to ""Savings account"" for Jun 15, 2024",0.14,0.02,RON,COMPLETED,2100.78
Transfer,Deposit,2024-06-16 0:34:56,2024-06-16 0:34:56,From RON Savings account,-20,0,RON,COMPLETED,2080.78
Transfer,Deposit,2024-06-16 0:37:37,2024-06-16 0:37:37,From RON Savings account,-10,0,RON,COMPLETED,2070.78
Transfer,Deposit,2024-06-16 0:39:54,2024-06-16 0:39:54,Savings Vault topup,19.46,0,RON,COMPLETED,2090.24
Transfer,Deposit,2024-06-16 2:37:20,2024-06-16 2:37:21,Savings Vault topup,110,0,RON,COMPLETED,2200.24
Interest,Deposit,2024-06-16 4:00:00,2024-06-16 7:02:47,"Net interest paid to ""Savings account"" for Jun 16, 2024",0.15,0.02,RON,COMPLETED,2200.37
Transfer,Deposit,2024-06-17 1:54:42,2024-06-17 1:54:42,From RON Savings account,-50,0,RON,COMPLETED,2150.37
Interest,Deposit,2024-06-17 4:00:00,2024-06-17 6:58:09,"Net interest paid to ""Savings account"" for Jun 17, 2024",0.15,0.02,RON,COMPLETED,2150.5
Transfer,Deposit,2024-06-17 12:43:15,2024-06-17 12:43:15,From RON Savings account,-10,0,RON,COMPLETED,2140.5
Interest,Deposit,2024-06-18 4:00:00,2024-06-18 7:48:09,"Net interest paid to ""Savings account"" for Jun 18, 2024",0.15,0.02,RON,COMPLETED,2140.63
Transfer,Deposit,2024-06-18 15:23:54,2024-06-18 15:23:54,From RON Savings account,-50,0,RON,COMPLETED,2090.63
Transfer,Deposit,2024-06-18 15:31:07,2024-06-18 15:31:07,From RON Savings account,-150,0,RON,COMPLETED,1940.63
Transfer,Deposit,2024-06-18 20:57:36,2024-06-18 20:57:36,Savings Vault topup,360,0,RON,COMPLETED,2300.63
Transfer,Deposit,2024-06-18 20:58:38,2024-06-18 20:58:38,Savings Vault topup,200,0,RON,COMPLETED,2500.63
Interest,Deposit,2024-06-19 4:00:00,2024-06-19 7:46:07,"Net interest paid to ""Savings account"" for Jun 19, 2024",0.17,0.03,RON,COMPLETED,2500.77
Interest,Deposit,2024-06-20 4:00:00,2024-06-20 8:02:42,"Net interest paid to ""Savings account"" for Jun 20, 2024",0.17,0.03,RON,COMPLETED,2500.91
Interest,Deposit,2024-06-21 4:00:00,2024-06-21 7:52:41,"Net interest paid to ""Savings account"" for Jun 21, 2024",0.17,0.03,RON,COMPLETED,2501.05
Interest,Deposit,2024-06-22 4:00:00,2024-06-22 7:58:41,"Net interest paid to ""Savings account"" for Jun 22, 2024",0.17,0.03,RON,COMPLETED,2501.19
Interest,Deposit,2024-06-23 4:00:00,2024-06-23 7:55:34,"Net interest paid to ""Savings account"" for Jun 23, 2024",0.17,0.03,RON,COMPLETED,2501.33
Interest,Deposit,2024-06-24 4:00:00,2024-06-24 7:06:14,"Net interest paid to ""Savings account"" for Jun 24, 2024",0.17,0.03,RON,COMPLETED,2501.47
Interest,Deposit,2024-06-25 4:00:00,2024-06-25 14:03:59,"Net interest paid to ""Savings account"" for Jun 25, 2024",0.17,0.03,RON,COMPLETED,2501.61
Transfer,Deposit,2024-06-25 15:50:28,2024-06-25 15:50:28,From RON Savings account,-100,0,RON,COMPLETED,2401.61
Interest,Deposit,2024-06-26 4:00:00,2024-06-26 7:40:06,"Net interest paid to ""Savings account"" for Jun 26, 2024",0.17,0.03,RON,COMPLETED,2401.75
Transfer,Deposit,2024-06-26 13:49:57,2024-06-26 13:49:58,Savings Vault topup,48.25,0,RON,COMPLETED,2450
Transfer,Deposit,2024-06-26 18:53:52,2024-06-26 18:53:52,From RON Savings account,-50,0,RON,COMPLETED,2400
Interest,Deposit,2024-06-27 4:00:00,2024-06-27 7:27:27,"Net interest paid to ""Savings account"" for Jun 27, 2024",0.16,0.02,RON,COMPLETED,2400.14
Interest,Deposit,2024-06-28 4:00:00,2024-06-28 7:34:16,"Net interest paid to ""Savings account"" for Jun 28, 2024",0.16,0.02,RON,COMPLETED,2400.28
Transfer,Deposit,2024-06-28 12:08:34,2024-06-28 12:08:34,From RON Savings account,-50,0,RON,COMPLETED,2350.28
Transfer,Deposit,2024-06-28 16:09:39,2024-06-28 16:09:39,From RON Savings account,-50,0,RON,COMPLETED,2300.28
Interest,Deposit,2024-06-29 4:00:00,2024-06-29 7:13:53,"Net interest paid to ""Savings account"" for Jun 29, 2024",0.16,0.02,RON,COMPLETED,2300.42
Interest,Deposit,2024-06-30 4:00:00,2024-06-30 6:58:59,"Net interest paid to ""Savings account"" for Jun 30, 2024",0.16,0.02,RON,COMPLETED,2300.56
Transfer,Deposit,2024-06-30 14:48:34,2024-06-30 14:48:34,From RON Savings account,-50,0,RON,COMPLETED,2250.56
Transfer,Deposit,2024-06-30 15:08:39,2024-06-30 15:08:39,From RON Savings account,-100,0,RON,COMPLETED,2150.56
Transfer,Deposit,2024-06-30 22:00:11,2024-06-30 22:00:11,From RON Savings account,-20,0,RON,COMPLETED,2130.56
Interest,Deposit,2024-07-01 4:00:00,2024-07-01 7:42:45,"Net interest paid to ""Savings account"" for Jul 1, 2024",0.14,0.02,RON,COMPLETED,2130.68
Transfer,Deposit,2024-07-01 13:04:09,2024-07-01 13:04:09,From RON Savings account,-30,0,RON,COMPLETED,2100.68
Transfer,Deposit,2024-07-01 19:32:06,2024-07-01 19:32:06,From RON Savings account,-150,0,RON,COMPLETED,1950.68
Transfer,Deposit,2024-07-01 19:34:09,2024-07-01 19:34:09,Savings Vault topup,100,0,RON,COMPLETED,2050.68
Transfer,Deposit,2024-07-01 22:13:33,2024-07-01 22:13:33,Savings Vault topup,150,0,RON,COMPLETED,2200.68
Transfer,Deposit,2024-07-01 22:14:39,2024-07-01 22:14:39,Savings Vault topup,2000,0,RON,COMPLETED,4200.68
Interest,Deposit,2024-07-02 4:00:00,2024-07-02 7:21:12,"Net interest paid to ""Savings account"" for Jul 2, 2024",0.29,0.04,RON,COMPLETED,4200.93
Transfer,Deposit,2024-07-02 11:51:19,2024-07-02 11:51:19,From RON Savings account,-2000,0,RON,COMPLETED,2200.93
Interest,Deposit,2024-07-03 4:00:00,2024-07-03 7:52:27,"Net interest paid to ""Savings account"" for Jul 3, 2024",0.15,0.02,RON,COMPLETED,2201.06
Interest,Deposit,2024-07-04 4:00:00,2024-07-04 8:02:59,"Net interest paid to ""Savings account"" for Jul 4, 2024",0.15,0.02,RON,COMPLETED,2201.19
Transfer,Deposit,2024-07-04 15:04:05,2024-07-04 15:04:05,From RON Savings account,-1.19,0,RON,COMPLETED,2200
Interest,Deposit,2024-07-05 4:00:00,2024-07-05 8:08:57,"Net interest paid to ""Savings account"" for Jul 5, 2024",0.15,0.02,RON,COMPLETED,2200.13
Transfer,Deposit,2024-07-05 18:07:00,2024-07-05 18:07:00,Savings Vault topup,1000,0,RON,COMPLETED,3200.13
Interest,Deposit,2024-07-06 4:00:00,2024-07-06 8:17:47,"Net interest paid to ""Savings account"" for Jul 6, 2024",0.22,0.03,RON,COMPLETED,3200.32
Interest,Deposit,2024-07-07 4:00:00,2024-07-07 7:47:18,"Net interest paid to ""Savings account"" for Jul 7, 2024",0.22,0.03,RON,COMPLETED,3200.51
Transfer,Deposit,2024-07-07 14:17:01,2024-07-07 14:17:01,From RON Savings account,-50,0,RON,COMPLETED,3150.51
Interest,Deposit,2024-07-08 4:00:00,2024-07-08 8:06:34,"Net interest paid to ""Savings account"" for Jul 8, 2024",0.21,0.03,RON,COMPLETED,3150.69
Transfer,Deposit,2024-07-08 20:07:59,2024-07-08 20:07:59,From RON Savings account,-50,0,RON,COMPLETED,3100.69
Interest,Deposit,2024-07-09 4:00:00,2024-07-09 8:18:12,"Net interest paid to ""Savings account"" for Jul 9, 2024",0.22,0.03,RON,COMPLETED,3100.88
Transfer,Deposit,2024-07-09 10:06:14,2024-07-09 10:06:14,From RON Savings account,-500,0,RON,COMPLETED,2600.88
Transfer,Deposit,2024-07-09 11:50:39,2024-07-09 11:50:39,From RON Savings account,-50,0,RON,COMPLETED,2550.88
Transfer,Deposit,2024-07-09 16:04:08,2024-07-09 16:04:08,From RON Savings account,-150,0,RON,COMPLETED,2400.88
Transfer,Deposit,2024-07-09 16:04:18,2024-07-09 16:04:18,Savings Vault topup,50,0,RON,COMPLETED,2450.88
Transfer,Deposit,2024-07-09 17:34:06,2024-07-09 17:34:06,From RON Savings account,-350,0,RON,COMPLETED,2100.88
Transfer,Deposit,2024-07-09 18:30:56,2024-07-09 18:30:56,Savings Vault topup,250,0,RON,COMPLETED,2350.88
Transfer,Deposit,2024-07-10 0:46:24,2024-07-10 0:46:24,From RON Savings account,-250,0,RON,COMPLETED,2100.88
Transfer,Deposit,2024-07-10 1:41:20,2024-07-10 1:41:20,From RON Savings account,-50,0,RON,COMPLETED,2050.88
Interest,Deposit,2024-07-10 4:00:00,2024-07-10 6:01:37,"Net interest paid to ""Savings account"" for Jul 10, 2024",0.14,0.02,RON,COMPLETED,2051
Interest,Deposit,2024-07-11 4:00:00,2024-07-11 5:59:55,"Net interest paid to ""Savings account"" for Jul 11, 2024",0.14,0.02,RON,COMPLETED,2051.12
Interest,Deposit,2024-07-12 4:00:00,2024-07-12 6:04:46,"Net interest paid to ""Savings account"" for Jul 12, 2024",0.14,0.02,RON,COMPLETED,2051.24
Interest,Deposit,2024-07-13 4:00:00,2024-07-13 6:06:50,"Net interest paid to ""Savings account"" for Jul 13, 2024",0.14,0.02,RON,COMPLETED,2051.36
Interest,Deposit,2024-07-14 4:00:00,2024-07-14 5:43:46,"Net interest paid to ""Savings account"" for Jul 14, 2024",0.14,0.02,RON,COMPLETED,2051.48
Transfer,Deposit,2024-07-14 17:39:58,2024-07-14 17:39:58,From RON Savings account,-51,0,RON,COMPLETED,2000.48
Interest,Deposit,2024-07-15 4:00:00,2024-07-15 5:35:41,"Net interest paid to ""Savings account"" for Jul 15, 2024",0.13,0.02,RON,COMPLETED,2000.59
Transfer,Deposit,2024-07-15 11:37:41,2024-07-15 11:37:41,From RON Savings account,-50,0,RON,COMPLETED,1950.59
Interest,Deposit,2024-07-16 4:00:00,2024-07-16 6:07:05,"Net interest paid to ""Savings account"" for Jul 16, 2024",0.14,0.02,RON,COMPLETED,1950.71
Transfer,Deposit,2024-07-16 19:51:54,2024-07-16 19:51:54,From RON Savings account,-50,0,RON,COMPLETED,1900.71
Transfer,Deposit,2024-07-17 1:03:04,2024-07-17 1:03:04,From RON Savings account,-250,0,RON,COMPLETED,1650.71
Interest,Deposit,2024-07-17 4:00:00,2024-07-17 5:54:25,"Net interest paid to ""Savings account"" for Jul 17, 2024",0.11,0.02,RON,COMPLETED,1650.8
Interest,Deposit,2024-07-18 4:00:00,2024-07-18 6:13:36,"Net interest paid to ""Savings account"" for Jul 18, 2024",0.11,0.02,RON,COMPLETED,1650.89
Transfer,Deposit,2024-07-18 10:10:09,2024-07-18 10:10:09,From RON Savings account,-900,0,RON,COMPLETED,750.89
Transfer,Deposit,2024-07-18 11:54:08,2024-07-18 11:54:09,From RON Savings account,-10,0,RON,COMPLETED,740.89
Transfer,Deposit,2024-07-18 17:48:08,2024-07-18 17:48:08,From RON Savings account,-570,0,RON,COMPLETED,170.89
Transfer,Deposit,2024-07-18 17:50:53,2024-07-18 17:50:53,Savings Vault topup,190,0,RON,COMPLETED,360.89
Transfer,Deposit,2024-07-19 0:03:05,2024-07-19 0:03:05,Savings Vault topup,350,0,RON,COMPLETED,710.89
Interest,Deposit,2024-07-19 4:00:00,2024-07-19 6:09:10,"Net interest paid to ""Savings account"" for Jul 19, 2024",0.05,0.01,RON,COMPLETED,710.93
Transfer,Deposit,2024-07-19 12:07:32,2024-07-19 12:07:32,From RON Savings account,-10,0,RON,COMPLETED,700.93
Transfer,Deposit,2024-07-19 15:21:41,2024-07-19 15:21:41,From RON Savings account,-150,0,RON,COMPLETED,550.93
Transfer,Deposit,2024-07-19 19:26:18,2024-07-19 19:26:18,Savings Vault topup,500,0,RON,COMPLETED,1050.93
Transfer,Deposit,2024-07-19 22:56:26,2024-07-19 22:56:26,From RON Savings account,-50,0,RON,COMPLETED,1000.93
Interest,Deposit,2024-07-20 4:00:00,2024-07-20 5:52:03,"Net interest paid to ""Savings account"" for Jul 20, 2024",0.07,0.01,RON,COMPLETED,1000.99
Interest,Deposit,2024-07-21 4:00:00,2024-07-22 20:03:27,"Net interest paid to ""Savings account"" for Jul 21, 2024",0.07,0.01,RON,COMPLETED,1001.05
Interest,Deposit,2024-07-22 4:00:00,2024-07-22 21:18:26,"Net interest paid to ""Savings account"" for Jul 22, 2024",0.06,0.01,RON,COMPLETED,1001.1
Interest,Deposit,2024-07-23 4:00:00,2024-07-23 12:12:57,"Net interest paid to ""Savings account"" for Jul 23, 2024",0.07,0.01,RON,COMPLETED,1001.16
Transfer,Deposit,2024-07-23 13:04:57,2024-07-23 13:04:57,From RON Savings account,-53,0,RON,COMPLETED,948.16
Transfer,Deposit,2024-07-23 13:10:19,2024-07-23 13:10:19,From RON Savings account,-3,0,RON,COMPLETED,945.16
Transfer,Deposit,2024-07-23 14:39:43,2024-07-23 14:39:44,From RON Savings account,-146.33,0,RON,COMPLETED,798.83
Transfer,Deposit,2024-07-24 12:09:00,2024-07-24 12:09:00,From RON Savings account,-48,0,RON,COMPLETED,750.83
Interest,Deposit,2024-07-24 4:00:00,2024-07-24 12:43:07,"Net interest paid to ""Savings account"" for Jul 24, 2024",0.06,0.01,RON,COMPLETED,750.88
Interest,Deposit,2024-07-25 4:00:00,2024-07-25 4:44:38,"Net interest paid to ""Savings account"" for Jul 25, 2024",0.05,0.01,RON,COMPLETED,750.92
Transfer,Deposit,2024-07-25 11:40:08,2024-07-25 11:40:08,From RON Savings account,-50,0,RON,COMPLETED,700.92
Transfer,Deposit,2024-07-25 16:14:31,2024-07-25 16:14:31,From RON Savings account,-500,0,RON,COMPLETED,200.92
Interest,Deposit,2024-07-26 4:00:00,2024-07-26 4:54:01,"Net interest paid to ""Savings account"" for Jul 26, 2024",0.01,0,RON,COMPLETED,200.93
Transfer,Deposit,2024-07-26 11:25:13,2024-07-26 11:25:13,Savings Vault topup,230,0,RON,COMPLETED,430.93
Transfer,Deposit,2024-07-26 23:10:55,2024-07-26 23:10:55,From RON Savings account,-50,0,RON,COMPLETED,380.93
Transfer,Deposit,2024-07-27 3:30:53,2024-07-27 3:30:53,From RON Savings account,-170,0,RON,COMPLETED,210.93
Interest,Deposit,2024-07-27 4:00:00,2024-07-27 4:54:58,"Net interest paid to ""Savings account"" for Jul 27, 2024",0.02,0,RON,COMPLETED,210.95
Transfer,Deposit,2024-07-27 13:43:51,2024-07-27 13:43:51,From RON Savings account,-60,0,RON,COMPLETED,150.95
Transfer,Deposit,2024-07-27 15:45:55,2024-07-27 15:45:55,From RON Savings account,-150,0,RON,COMPLETED,0.95
Transfer,Deposit,2024-07-27 23:14:54,2024-07-27 23:14:54,From RON Savings account,-0.95,0,RON,COMPLETED,0
Transfer,Deposit,2024-08-01 13:53:38,2024-08-01 13:53:38,Savings Vault topup,2150,0,RON,COMPLETED,2150
Transfer,Deposit,2024-08-01 13:55:54,2024-08-01 13:55:54,From RON Savings account,-300,0,RON,COMPLETED,1850
Transfer,Deposit,2024-08-01 16:41:48,2024-08-01 16:41:48,From RON Savings account,-50,0,RON,COMPLETED,1800
Transfer,Deposit,2024-08-01 21:23:01,2024-08-01 21:23:01,From RON Savings account,-50,0,RON,COMPLETED,1750
Interest,Deposit,2024-08-02 4:00:00,2024-08-02 4:54:37,"Net interest paid to ""Savings account"" for Aug 2, 2024",0.12,0.02,RON,COMPLETED,1750.1
Transfer,Deposit,2024-08-02 11:08:31,2024-08-02 11:08:31,Savings Vault topup,50,0,RON,COMPLETED,1800.1
Transfer,Deposit,2024-08-02 18:06:39,2024-08-02 18:06:39,From RON Savings account,-50,0,RON,COMPLETED,1750.1
Interest,Deposit,2024-08-03 4:00:00,2024-08-03 4:53:51,"Net interest paid to ""Savings account"" for Aug 3, 2024",0.12,0.02,RON,COMPLETED,1750.2
Transfer,Deposit,2024-08-03 10:52:04,2024-08-03 10:52:04,From RON Savings account,-3,0,RON,COMPLETED,1747.2
Transfer,Deposit,2024-08-03 12:21:40,2024-08-03 12:21:41,From RON Savings account,-275,0,RON,COMPLETED,1472.2
Interest,Deposit,2024-08-04 4:00:00,2024-08-04 5:01:19,"Net interest paid to ""Savings account"" for Aug 4, 2024",0.1,0.02,RON,COMPLETED,1472.28
Transfer,Deposit,2024-08-04 11:23:18,2024-08-04 11:23:18,From RON Savings account,-22,0,RON,COMPLETED,1450.28
Transfer,Deposit,2024-08-04 18:38:24,2024-08-04 18:38:24,From RON Savings account,-100,0,RON,COMPLETED,1350.28
Interest,Deposit,2024-08-05 4:00:00,2024-08-05 11:40:38,"Net interest paid to ""Savings account"" for Aug 5, 2024",0.09,0.01,RON,COMPLETED,1350.36
Interest,Deposit,2024-08-06 4:00:00,2024-08-06 4:43:43,"Net interest paid to ""Savings account"" for Aug 6, 2024",0.09,0.01,RON,COMPLETED,1350.44
Transfer,Deposit,2024-08-06 11:58:35,2024-08-06 11:58:35,From RON Savings account,-50,0,RON,COMPLETED,1300.44
Transfer,Deposit,2024-08-06 17:49:40,2024-08-06 17:49:40,From RON Savings account,-100,0,RON,COMPLETED,1200.44
Transfer,Deposit,2024-08-06 17:49:47,2024-08-06 17:49:47,From RON Savings account,-44,0,RON,COMPLETED,1156.44
Transfer,Deposit,2024-08-06 17:49:58,2024-08-06 17:49:59,Savings Vault topup,43.7,0,RON,COMPLETED,1200.14
Interest,Deposit,2024-08-07 4:00:00,2024-08-07 4:40:10,"Net interest paid to ""Savings account"" for Aug 7, 2024",0.08,0.01,RON,COMPLETED,1200.21
Transfer,Deposit,2024-08-07 18:30:58,2024-08-07 18:30:58,From RON Savings account,-50,0,RON,COMPLETED,1150.21
Interest,Deposit,2024-08-08 4:00:00,2024-08-08 4:39:02,"Net interest paid to ""Savings account"" for Aug 8, 2024",0.08,0.01,RON,COMPLETED,1150.28
Transfer,Deposit,2024-08-08 11:36:33,2024-08-08 11:36:33,From RON Savings account,-50,0,RON,COMPLETED,1100.28
Interest,Deposit,2024-08-09 4:00:00,2024-08-09 4:40:57,"Net interest paid to ""Savings account"" for Aug 9, 2024",0.08,0.01,RON,COMPLETED,1100.35
Interest,Deposit,2024-08-10 4:00:00,2024-08-10 4:42:26,"Net interest paid to ""Savings account"" for Aug 10, 2024",0.07,0.01,RON,COMPLETED,1100.41
